amenities,bathrooms,bedrooms,pets_allowed,price,price_type,square_feet,cityname,state
0,0,0.0,1,0,Monthly,0,Flagstaff,AZ
0,0,0.0,1,1,Monthly,1,Los Angeles,CA
0,0,0.0,1,0,Monthly,0,Austin,TX
1,0,0.0,1,0,Monthly,0,Kokomo,IN
1,0,0.0,1,1,Monthly,0,Renton,WA
1,0,0.0,1,1,Monthly,0,Chula Vista,CA
1,0,0.0,1,0,Monthly,0,Odessa,TX
1,0,0.0,1,0,Monthly,0,Phoenix,AZ
0,0,0.0,1,0,Monthly,0,Georgetown,TX
1,0,0.0,1,0,Monthly,0,Humble,TX
1,0,0.0,1,1,Monthly,0,Renton,WA
1,0,0.0,1,0,Monthly,0,Lawrenceville,GA
1,0,0.0,1,0,Monthly,1,Saint Louis,MO
1,0,0.0,1,1,Monthly,0,Orange,CA
0,0,0.0,1,0,Monthly,1,Charlotte,NC
1,0,0.0,1,0,Monthly,0,Dallas,TX
1,0,0.0,1,0,Monthly,0,Tallahassee,FL
0,0,0.0,1,0,Monthly,0,Albuquerque,NM
0,0,0.0,1,0,Monthly,0,Canyon Lake,TX
0,0,0.0,1,0,Monthly,0,Sioux Falls,SD
1,0,0.0,1,1,Monthly,0,Moreno Valley,CA
0,0,0.0,1,0,Monthly,0,Dallas,TX
1,0,0.0,1,0,Monthly,0,Minneapolis,MN
0,0,0.0,1,1,Monthly,1,San Diego,CA
0,0,0.0,1,0,Monthly,1,Ames,IA
1,0,0.0,1,0,Monthly,0,Stockbridge,GA
1,0,0.0,1,1,Monthly,1,Bothell,WA
1,0,0.0,1,0,Monthly,1,Hampton,VA
1,0,0.0,1,1,Monthly,0,North Tonawanda,NY
1,0,0.0,1,1,Monthly,0,Miami,FL
0,0,0.0,1,0,Monthly,1,Houston,TX
0,0,1.0,1,1,Monthly,1,West Columbia,SC
1,0,0.0,1,0,Monthly,0,Austin,TX
1,0,0.0,1,0,Monthly,0,Kissimmee,FL
1,0,0.0,1,0,Monthly,1,Lawrenceville,GA
1,0,0.0,1,0,Monthly,0,Pensacola,FL
1,0,0.0,1,0,Monthly,0,Lincoln,NE
1,0,0.0,1,0,Monthly,0,Houston,TX
1,0,1.0,1,1,Monthly,1,Buckeye,AZ
1,0,0.0,1,0,Monthly,0,Ames,IA
1,0,0.0,1,0,Monthly,1,Norman,OK
1,0,0.0,1,1,Monthly,0,San Francisco,CA
0,0,0.0,1,0,Monthly,0,Kansas City,MO
0,0,0.0,1,0,Monthly,0,Doylestown,PA
0,0,0.0,1,0,Monthly,0,Austin,TX
1,0,0.0,1,0,Monthly,1,Colorado Springs,CO
1,0,0.0,1,1,Monthly,1,Antioch,TN
1,0,0.0,1,1,Monthly,0,Austin,TX
1,0,0.0,1,0,Monthly,0,Bloomington,IN
1,0,1.0,1,0,Monthly,1,Lexington,SC
0,0,0.0,1,0,Monthly,0,Camas,WA
1,0,0.0,1,0,Monthly,0,Phoenix,AZ
0,0,0.0,1,0,Monthly,0,Cedar Park,TX
0,0,0.0,1,0,Monthly,0,Anchorage,AK
1,0,0.0,1,0,Monthly,0,Dayton,OH
1,0,0.0,1,0,Monthly,1,Kansas City,MO
1,0,0.0,1,0,Monthly,0,Minneapolis,MN
1,0,0.0,1,0,Monthly,0,Kansas City,MO
1,0,0.0,1,1,Monthly,0,Mercer Island,WA
1,0,0.0,1,0,Monthly,0,Hilliard,OH
1,0,0.0,1,0,Monthly,1,Euless,TX
0,0,0.0,1,1,Monthly,0,Dallas,TX
0,0,0.0,1,1,Monthly,0,Los Angeles,CA
1,0,0.0,1,0,Monthly,0,Tallahassee,FL
0,0,0.0,1,0,Monthly,1,Lubbock,TX
1,0,0.0,1,0,Monthly,0,Asheville,NC
1,0,0.0,1,0,Monthly,0,Springfield,MO
1,0,0.0,1,0,Monthly,0,Denver,CO
1,0,0.0,1,1,Monthly,0,Rancho Cucamonga,CA
0,0,1.0,1,1,Monthly,1,Kernersville,NC
0,0,0.0,1,0,Monthly,0,Omaha,NE
0,0,0.0,1,0,Monthly,1,Albuquerque,NM
1,0,0.0,1,0,Monthly,1,Euless,TX
1,0,0.0,1,0,Monthly,1,Ruskin,FL
0,0,0.0,1,1,Monthly,1,Brunswick,OH
0,0,0.0,1,1,Monthly,1,Saint Louis,MO
1,0,0.0,1,0,Monthly,0,Baltimore,MD
1,0,0.0,1,0,Monthly,0,Chicago,IL
1,0,0.0,1,1,Monthly,0,Dallas,TX
1,0,0.0,1,0,Monthly,0,Oklahoma City,OK
0,0,0.0,1,0,Monthly,0,Eagan,MN
0,0,0.0,1,0,Monthly,0,Sioux Falls,SD
0,0,0.0,1,0,Monthly,0,Anchorage,AK
1,0,0.0,1,0,Monthly,1,Goodyear,AZ
1,0,0.0,1,1,Monthly,1,Humble,TX
1,0,0.0,1,0,Monthly,0,Omaha,NE
1,0,0.0,1,0,Monthly,1,Ruskin,FL
1,0,0.0,1,0,Monthly,0,Houston,TX
1,0,0.0,1,0,Monthly,0,Dallas,TX
1,0,0.0,1,0,Monthly,0,Lakewood,CO
0,0,0.0,1,1,Monthly,0,Chicago,IL
1,0,0.0,1,0,Monthly,0,Chicago,IL
0,0,0.0,1,0,Monthly,1,Dallas,GA
1,0,1.0,1,1,Monthly,1,Glendale,AZ
0,0,0.0,1,1,Monthly,0,Davenport,IA
1,0,0.0,1,0,Monthly,1,Columbia,SC
1,0,0.0,1,0,Monthly,0,Vancouver,WA
1,0,0.0,1,0,Monthly,0,Independence,MO
0,0,0.0,1,1,Monthly,1,Irondale,AL
1,0,0.0,1,0,Monthly,0,Pico Rivera,CA
1,0,0.0,1,0,Monthly,0,Orlando,FL
1,0,0.0,1,0,Monthly,0,Kansas City,MO
1,0,0.0,1,0,Monthly,1,Stratford,NJ
1,0,0.0,1,0,Monthly,0,Delafield,WI
1,0,0.0,1,1,Monthly,1,Lincoln,NE
1,0,0.0,1,0,Monthly,0,Jacksonville,FL
1,0,0.0,1,1,Monthly,0,Bellevue,WA
0,0,0.0,1,1,Monthly,0,West Covina,CA
0,0,0.0,1,0,Monthly,0,Belmont,NC
1,0,0.0,1,0,Monthly,0,Laurel,MD
1,0,0.0,1,0,Monthly,0,Colorado Springs,CO
0,0,0.0,1,1,Monthly,0,Menifee,CA
0,0,1.0,1,1,Monthly,1,Portland,OR
1,0,0.0,1,0,Monthly,0,Houston,TX
0,0,0.0,1,0,Monthly,0,Wichita,KS
1,0,0.0,1,0,Monthly,1,Lexington,SC
0,0,0.0,1,1,Monthly,0,Los Angeles,CA
1,0,1.0,1,1,Monthly,1,Tolleson,AZ
1,0,0.0,1,0,Monthly,1,Sioux Falls,SD
0,0,0.0,1,0,Monthly,1,Universal City,TX
0,0,1.0,1,1,Monthly,1,Dundee,OR
1,0,0.0,1,0,Monthly,0,Plainsboro,NJ
1,0,0.0,1,0,Monthly,1,Euless,TX
1,0,0.0,1,0,Monthly,0,Tampa,FL
1,0,0.0,1,0,Monthly,0,Norfolk,VA
0,0,0.0,1,0,Monthly,0,Denton,TX
1,0,0.0,1,1,Monthly,1,Everett,WA
1,0,0.0,1,0,Monthly,0,Dallas,TX
1,0,0.0,1,0,Monthly,0,Glen Burnie,MD
1,0,0.0,1,0,Monthly,1,Madison,WI
1,0,0.0,1,0,Monthly,0,Mckeesport,PA
1,0,0.0,1,0,Monthly,0,Carbon Cliff,IL
0,0,0.0,1,0,Monthly,0,Arvada,CO
0,0,0.0,1,1,Monthly,1,Fuquay Varina,NC
1,0,0.0,1,0,Monthly,1,Memphis,TN
1,0,0.0,1,0,Monthly,0,Reno,NV
0,0,0.0,1,1,Monthly,1,Elk River,MN
0,0,0.0,1,0,Monthly,0,Chicago,IL
0,0,0.0,1,0,Monthly,0,Dexter,MO
0,0,0.0,1,0,Monthly,1,Baton Rouge,LA
1,0,1.0,1,1,Monthly,1,Columbus,OH
0,0,0.0,1,0,Monthly,1,Rolla,MO
1,0,0.0,1,0,Monthly,0,Commerce,TX
0,0,0.0,1,1,Monthly,0,Bend,OR
1,0,0.0,1,0,Monthly,1,Woodstock,GA
1,0,0.0,1,0,Monthly,0,Peoria,AZ
1,0,0.0,1,0,Monthly,1,Lufkin,TX
1,0,0.0,1,1,Monthly,1,Herndon,VA
1,0,0.0,1,1,Monthly,0,Saint Louis Park,MN
1,0,1.0,1,1,Monthly,1,Sugar Hill,GA
1,0,0.0,1,0,Monthly,0,Milford,OH
1,0,0.0,1,0,Monthly,0,San Antonio,TX
1,0,0.0,1,1,Monthly,0,Woodland Hills,CA
1,0,0.0,1,1,Monthly,1,Odenton,MD
0,0,0.0,1,1,Monthly,1,Thousand Oaks,CA
1,0,0.0,1,1,Monthly,0,Chicago,IL
1,0,0.0,1,0,Monthly,0,New Kensington,PA
0,0,0.0,1,0,Monthly,0,Portland,OR
0,0,0.0,1,1,Monthly,1,Corona Del Mar,CA
1,0,0.0,1,0,Monthly,1,Canton,OH
0,0,0.0,1,0,Monthly,1,Noblesville,IN
0,0,0.0,1,1,Monthly,1,Santa Monica,CA
1,0,0.0,1,0,Monthly,0,Chapel Hill,NC
0,0,0.0,1,1,Monthly,1,Findlay,OH
1,0,0.0,1,0,Monthly,0,Kirkland,WA
1,0,0.0,1,0,Monthly,0,Decatur,GA
0,0,0.0,1,1,Monthly,0,Dallas,TX
1,0,1.0,1,1,Monthly,1,Columbus,OH
1,0,0.0,1,1,Monthly,1,Des Moines,WA
0,0,0.0,1,0,Monthly,0,Pearland,TX
0,0,0.0,1,0,Monthly,0,Austin,TX
0,0,1.0,1,1,Monthly,1,,
1,0,0.0,1,1,Monthly,1,Henrico,VA
0,0,0.0,1,0,Monthly,0,Vancouver,WA
1,0,0.0,1,0,Monthly,0,Roanoke,VA
1,0,0.0,1,0,Monthly,0,Spokane Valley,WA
0,0,0.0,1,0,Monthly,0,Austin,TX
1,0,0.0,1,1,Monthly,0,Long Beach,CA
1,0,0.0,1,1,Monthly,0,Kirkland,WA
0,0,0.0,1,0,Monthly,0,Atlanta,GA
1,0,0.0,1,0,Monthly,0,Lake Elsinore,CA
1,0,0.0,1,0,Monthly,1,Fort Smith,AR
1,0,0.0,1,1,Monthly,0,Alexandria,VA
0,0,0.0,1,1,Monthly,0,Venice,CA
0,0,0.0,1,1,Monthly,0,Evanston,IL
0,0,0.0,1,0,Monthly,0,Baltimore,MD
1,0,0.0,1,0,Monthly,0,Milwaukee,WI
1,0,0.0,1,0,Monthly,1,Concord,NC
1,0,0.0,1,0,Monthly,1,Concord,NC
1,0,0.0,1,0,Monthly,1,Lafayette,IN
1,0,0.0,1,1,Monthly,1,Westlake Village,CA
0,0,0.0,1,1,Monthly,0,Chicago,IL
1,0,0.0,1,0,Monthly,0,Bedford,TX
1,0,0.0,1,1,Monthly,0,Tampa,FL
0,0,0.0,1,1,Monthly,1,Valdosta,GA
1,0,0.0,1,0,Monthly,0,Longview,TX
1,0,0.0,1,1,Monthly,0,Issaquah,WA
1,0,0.0,1,1,Monthly,1,Pine Valley,UT
1,0,0.0,1,0,Monthly,0,Birmingham,AL
1,0,0.0,1,0,Monthly,0,Morrisville,NC
1,0,0.0,1,0,Monthly,0,Portland,OR
1,0,0.0,1,0,Monthly,0,Chicago,IL
1,0,0.0,1,1,Monthly,0,San Francisco,CA
1,0,0.0,1,0,Monthly,0,Saint Louis,MO
1,0,0.0,1,0,Monthly,0,Longmont,CO
0,0,0.0,1,0,Monthly,0,Austin,TX
0,0,0.0,1,1,Monthly,0,Chicago,IL
1,0,0.0,1,0,Monthly,0,Springfield,MO
1,0,0.0,1,0,Monthly,0,Houston,TX
1,0,0.0,1,0,Monthly,0,Gainesville,FL
1,0,0.0,1,0,Monthly,0,Springfield,MO
0,0,0.0,1,0,Monthly,1,Henderson,TX
1,0,0.0,1,0,Monthly,0,San Antonio,TX
1,0,0.0,1,0,Monthly,0,Winston Salem,NC
1,0,0.0,1,0,Monthly,0,Arlington,TX
1,0,0.0,1,0,Monthly,0,Baton Rouge,LA
1,0,0.0,1,0,Monthly,0,Lumberton,NJ
1,0,0.0,1,0,Monthly,0,Windsor,WI
0,0,0.0,1,1,Monthly,0,Glendale,CA
1,0,1.0,1,1,Monthly,1,Madison,WI
1,0,0.0,1,0,Monthly,0,Houston,TX
0,0,0.0,1,1,Monthly,1,San Diego,CA
1,0,0.0,1,1,Monthly,0,San Francisco,CA
1,0,0.0,1,0,Monthly,0,Round Rock,TX
0,0,0.0,1,1,Monthly,1,Saint Petersburg,FL
1,0,0.0,1,0,Monthly,0,Ann Arbor,MI
1,0,0.0,1,0,Monthly,0,Saint Louis,MO
0,0,0.0,1,0,Monthly,0,Spokane,WA
1,0,0.0,1,1,Monthly,0,Winooski,VT
1,0,0.0,1,0,Monthly,0,Raleigh,NC
1,0,1.0,1,1,Monthly,1,Houston,TX
1,0,0.0,1,0,Monthly,0,Portland,OR
1,0,0.0,1,0,Monthly,0,Coventry,RI
1,0,0.0,1,0,Monthly,0,Beaverton,OR
1,0,0.0,1,1,Monthly,0,Austin,TX
0,0,1.0,1,0,Monthly,1,Manhattan,KS
0,1,1.0,1,1,Monthly,1,San Juan Capistrano,CA
1,0,0.0,1,1,Monthly,0,Ellicott City,MD
1,0,0.0,1,1,Monthly,0,Golden Valley,MN
1,0,0.0,1,0,Monthly,0,Houston,TX
1,0,0.0,1,0,Monthly,0,West Lafayette,IN
1,0,0.0,1,1,Monthly,1,Alpharetta,GA
0,0,0.0,1,1,Monthly,0,Miami,FL
1,0,0.0,1,0,Monthly,0,Colorado Springs,CO
1,0,0.0,1,0,Monthly,1,Riverview,FL
0,0,0.0,1,0,Monthly,0,Omaha,NE
1,0,0.0,1,0,Monthly,0,Middletown,CT
1,0,0.0,1,1,Monthly,0,San Francisco,CA
1,0,0.0,1,0,Monthly,1,Houston,TX
0,0,0.0,1,0,Monthly,0,Austin,TX
0,0,0.0,1,1,Monthly,1,Encinitas,CA
0,0,0.0,1,1,Monthly,1,Fort Collins,CO
1,0,1.0,1,1,Monthly,1,Manhattan,KS
1,0,1.0,1,1,Monthly,1,Charlotte,NC
1,0,0.0,1,1,Monthly,1,Elkridge,MD
1,0,0.0,1,0,Monthly,0,Austin,TX
1,0,0.0,1,1,Monthly,0,Los Angeles,CA
1,0,0.0,1,0,Monthly,0,Findlay,OH
0,0,0.0,1,0,Monthly,1,Omaha,NE
1,0,0.0,1,0,Monthly,0,Saginaw,MI
1,0,0.0,1,1,Monthly,0,Kent,WA
0,0,0.0,1,0,Monthly,0,Lincoln,NE
0,0,0.0,1,0,Monthly,1,Dexter,MO
0,0,1.0,1,1,Monthly,1,Gastonia,NC
1,0,0.0,1,0,Monthly,0,Petersburg,VA
0,0,0.0,1,0,Monthly,0,Kansas City,MO
0,0,0.0,1,0,Monthly,0,Gretna,NE
0,0,1.0,1,1,Monthly,1,Arlington,TX
1,0,0.0,1,0,Monthly,1,Alpharetta,GA
1,0,0.0,1,1,Monthly,0,Northbrook,IL
1,0,0.0,1,1,Monthly,0,Detroit,MI
1,0,0.0,1,0,Monthly,0,Eden Prairie,MN
1,0,0.0,1,0,Monthly,1,Raleigh,NC
1,0,0.0,1,1,Monthly,0,Woodbridge,VA
1,0,0.0,1,0,Monthly,0,Bloomington,MN
0,0,0.0,1,0,Monthly,1,Austin,TX
0,0,0.0,1,1,Monthly,0,Franklin Lakes,NJ
0,0,0.0,1,1,Monthly,0,Sherman Oaks,CA
1,0,0.0,1,0,Monthly,0,San Marcos,TX
0,0,0.0,1,0,Monthly,0,Milwaukee,WI
1,0,0.0,1,0,Monthly,0,Everett,WA
1,0,0.0,1,0,Monthly,0,Bremerton,WA
1,0,0.0,1,0,Monthly,0,Annapolis,MD
1,0,0.0,1,0,Monthly,0,San Antonio,TX
1,0,0.0,1,0,Monthly,0,Lafayette,LA
1,0,0.0,1,0,Monthly,0,Cincinnati,OH
0,0,0.0,1,0,Monthly,0,Chicago,IL
1,0,0.0,1,0,Monthly,1,Lawrenceville,GA
1,0,0.0,1,0,Monthly,1,Bothell,WA
1,0,0.0,1,0,Monthly,1,Forest Lake,MN
1,0,1.0,1,1,Monthly,1,Saint Johns,FL
1,0,0.0,1,0,Monthly,0,Dallas,TX
1,0,0.0,1,0,Monthly,1,Harlingen,TX
1,0,0.0,1,0,Monthly,0,Marietta,GA
1,0,0.0,1,1,Monthly,0,Seattle,WA
0,0,0.0,1,1,Monthly,1,Los Angeles,CA
1,0,1.0,1,0,Monthly,0,Cincinnati,OH
1,0,0.0,1,0,Monthly,1,Smyrna,GA
0,0,0.0,1,0,Monthly,0,Portland,OR
1,0,1.0,1,1,Monthly,1,Chicago,IL
1,0,0.0,1,0,Monthly,0,Sioux Falls,SD
1,0,0.0,1,1,Monthly,1,Encino,CA
1,0,0.0,1,0,Monthly,1,Dallas,GA
1,0,0.0,1,1,Monthly,0,Tampa,FL
1,0,0.0,1,0,Monthly,0,Dallas,TX
0,0,0.0,1,0,Monthly,1,Marshall,MI
0,0,0.0,1,1,Monthly,0,Downey,CA
0,0,0.0,1,1,Monthly,1,Omaha,NE
0,0,0.0,1,1,Monthly,1,Las Vegas,NV
1,0,0.0,1,0,Monthly,0,Atlanta,GA
1,0,0.0,1,0,Monthly,1,Indianapolis,IN
1,0,0.0,1,0,Monthly,0,Minneapolis,MN
0,0,0.0,1,1,Monthly,1,Champaign,IL
1,0,0.0,1,1,Monthly,1,Jersey City,NJ
1,0,0.0,1,0,Monthly,0,Atlanta,GA
1,0,0.0,1,0,Monthly,0,Omaha,NE
1,0,0.0,1,1,Monthly,1,Cherry Hill,NJ
1,0,0.0,1,0,Monthly,0,Dallas,TX
1,0,0.0,1,0,Monthly,1,Arlington,TX
1,0,1.0,1,1,Monthly,1,Maricopa,AZ
1,0,0.0,1,0,Monthly,0,San Antonio,TX
1,0,0.0,1,0,Monthly,0,Orlando,FL
1,0,0.0,1,0,Monthly,0,Ypsilanti,MI
0,0,0.0,1,1,Monthly,1,Los Angeles,CA
1,0,0.0,1,1,Monthly,1,Berkeley,CA
0,0,0.0,1,0,Monthly,0,Rochester,MN
1,0,0.0,1,0,Monthly,0,Knoxville,TN
1,0,0.0,1,0,Monthly,1,Brown Deer,WI
0,0,0.0,1,0,Monthly,0,Chicago,IL
1,0,0.0,1,1,Monthly,0,Providence,RI
0,0,0.0,1,0,Monthly,0,Philadelphia,PA
1,0,0.0,1,1,Monthly,0,Hartford,CT
1,0,0.0,1,0,Monthly,0,Austin,TX
1,0,0.0,1,1,Monthly,0,Windermere,FL
1,0,0.0,1,0,Monthly,1,Vancouver,WA
0,0,0.0,1,0,Monthly,0,Reno,NV
0,0,0.0,1,0,Monthly,0,Pittsburgh,PA
1,0,0.0,1,0,Monthly,1,Independence,IA
0,0,0.0,1,0,Monthly,0,Paducah,KY
1,0,0.0,1,0,Monthly,0,Milwaukee,WI
1,0,0.0,1,0,Monthly,1,Peoria,AZ
1,0,0.0,1,0,Monthly,0,Springfield,MO
0,0,0.0,1,0,Monthly,0,Springdale,AR
1,0,0.0,1,0,Monthly,0,Vancouver,WA
0,0,0.0,1,0,Monthly,0,Lenexa,KS
1,0,0.0,1,1,Monthly,1,Sammamish,WA
1,0,0.0,1,0,Monthly,0,Cleburne,TX
1,0,0.0,1,0,Monthly,0,Springfield,MO
0,0,0.0,1,1,Monthly,1,Lenexa,KS
0,0,0.0,1,1,Monthly,1,Los Angeles,CA
0,0,0.0,1,0,Monthly,1,Hixson,TN
1,0,0.0,1,0,Monthly,0,Kansas City,MO
0,0,0.0,1,1,Monthly,0,Seattle,WA
1,0,0.0,1,0,Monthly,0,Baton Rouge,LA
1,0,0.0,1,1,Monthly,0,Mequon,WI
1,0,0.0,1,1,Monthly,0,Los Angeles,CA
0,0,0.0,1,1,Monthly,1,Roswell,GA
1,0,0.0,1,1,Monthly,1,North Bergen,NJ
0,0,0.0,1,1,Monthly,1,Van Nuys,CA
0,0,0.0,1,0,Monthly,1,Phoenix,AZ
1,0,0.0,1,0,Monthly,0,Edmond,OK
0,0,0.0,1,1,Monthly,1,Pittsburgh,PA
1,0,0.0,1,1,Monthly,0,Frederick,MD
1,0,0.0,1,0,Monthly,0,Kansas City,MO
1,0,0.0,1,0,Monthly,0,Altoona,IA
1,0,0.0,1,1,Monthly,0,Somerville,MA
1,0,0.0,1,0,Monthly,0,Kansas City,MO
1,0,0.0,1,1,Monthly,0,Los Angeles,CA
1,0,0.0,1,1,Monthly,0,Arlington,VA
1,0,0.0,1,1,Monthly,0,Suwanee,GA
0,0,0.0,1,0,Monthly,0,Lexington,KY
0,0,0.0,1,1,Monthly,0,Austin,TX
1,0,0.0,1,1,Monthly,0,Washington,DC
1,0,0.0,1,0,Monthly,0,Columbus,OH
0,0,0.0,1,0,Monthly,0,District Heights,MD
1,0,0.0,1,0,Monthly,0,Vancouver,WA
0,0,0.0,1,0,Monthly,0,Forest Grove,OR
1,0,0.0,1,0,Monthly,0,Knightdale,NC
0,0,0.0,1,0,Monthly,0,Gresham,OR
0,0,0.0,1,0,Monthly,0,Tulsa,OK
0,0,0.0,1,0,Monthly,0,San Antonio,TX
0,0,0.0,1,1,Monthly,0,Arlington,VA
1,0,0.0,1,0,Monthly,1,Marietta,GA
1,0,0.0,1,0,Monthly,0,Houston,TX
1,0,0.0,1,0,Monthly,0,Clarkston,MI
1,0,0.0,1,0,Monthly,0,Bloomington,IL
1,0,0.0,1,0,Monthly,0,Casar,NC
1,0,1.0,1,1,Monthly,1,Burleson,TX
1,0,0.0,1,1,Monthly,1,Smyrna,GA
1,0,0.0,1,1,Monthly,1,Denver,CO
0,0,0.0,1,1,Monthly,0,Santa Rosa,CA
1,0,0.0,1,1,Monthly,1,Downey,CA
0,0,0.0,1,1,Monthly,1,Mundelein,IL
0,0,0.0,1,1,Monthly,0,Hyattsville,MD
1,0,0.0,1,1,Monthly,0,Chelsea,MA
0,0,0.0,1,1,Monthly,1,Encino,CA
1,0,0.0,1,0,Monthly,1,Sugar Notch,PA
0,0,0.0,1,1,Monthly,0,Seattle,WA
0,0,0.0,1,1,Monthly,0,Los Angeles,CA
1,0,0.0,1,1,Monthly,0,Chicago,IL
1,0,1.0,1,1,Monthly,1,Kent,WA
0,0,0.0,1,0,Monthly,0,Rexburg,ID
1,0,0.0,1,1,Monthly,1,Manassas,VA
1,0,0.0,1,1,Monthly,0,Fairfax,VA
1,0,0.0,1,1,Monthly,0,San Francisco,CA
1,0,0.0,1,1,Monthly,0,Chelsea,MA
1,0,0.0,1,0,Monthly,0,Tallahassee,FL
0,0,0.0,1,1,Monthly,0,Long Beach,CA
1,0,0.0,1,0,Monthly,0,Cypress,TX
0,1,0.0,1,1,Monthly,1,Orlando,FL
1,0,0.0,1,0,Monthly,0,Denver,CO
1,0,0.0,1,0,Monthly,0,Edmond,OK
0,0,1.0,1,1,Monthly,1,Baltimore,MD
1,0,0.0,1,0,Monthly,1,Lilburn,GA
0,0,0.0,1,0,Monthly,0,Houston,TX
1,0,0.0,1,0,Monthly,0,Fort Collins,CO
1,0,0.0,1,0,Monthly,0,Indianola,IA
1,0,0.0,1,0,Monthly,0,Towson,MD
0,0,0.0,1,1,Monthly,0,Cliffside Park,NJ
1,0,0.0,1,0,Monthly,0,Randallstown,MD
1,0,0.0,1,0,Monthly,0,Las Vegas,NV
0,0,0.0,1,0,Monthly,1,Jonesboro,GA
0,0,0.0,1,0,Monthly,0,Ames,IA
0,0,0.0,1,0,Monthly,0,Vandalia,OH
0,0,0.0,1,0,Monthly,0,Omaha,NE
1,0,0.0,1,0,Monthly,0,Ann Arbor,MI
1,0,0.0,1,0,Monthly,0,Denver,CO
1,0,1.0,1,0,Monthly,0,Springfield,MO
1,0,0.0,1,1,Monthly,0,Minneapolis,MN
1,0,0.0,1,1,Monthly,0,Madison,WI
1,0,0.0,1,0,Monthly,0,Phoenix,AZ
1,0,0.0,1,0,Monthly,0,Austin,TX
1,0,0.0,1,0,Monthly,1,Carrboro,NC
1,0,0.0,1,0,Monthly,0,Marietta,GA
1,0,0.0,1,1,Monthly,0,Pico Rivera,CA
0,0,0.0,1,0,Monthly,0,Glendale,AZ
1,0,0.0,1,1,Monthly,0,Kent,WA
1,0,0.0,1,1,Monthly,0,Mountain View,CA
0,0,0.0,1,0,Monthly,0,Los Angeles,CA
0,0,0.0,1,0,Monthly,0,Omaha,NE
1,0,0.0,1,0,Monthly,1,Bridgeton,MO
0,0,0.0,1,1,Monthly,1,Christiansburg,VA
1,0,0.0,1,0,Monthly,0,Chesapeake,VA
1,0,0.0,1,0,Monthly,0,Eagan,MN
1,0,0.0,1,0,Monthly,0,Houston,TX
1,0,0.0,1,0,Monthly,0,Cary,NC
0,0,0.0,1,0,Monthly,0,Omaha,NE
1,0,0.0,1,0,Monthly,0,Kansas City,MO
1,0,0.0,1,0,Monthly,0,Suwanee,GA
1,0,0.0,1,0,Monthly,0,Midland,TX
1,0,0.0,1,1,Monthly,1,Kirkland,WA
0,0,0.0,1,0,Monthly,0,Bowling Green,KY
1,0,0.0,1,0,Monthly,0,Tampa,FL
0,0,0.0,1,0,Monthly,0,Dallas,TX
1,0,0.0,1,1,Monthly,0,Cambridge,MA
1,0,0.0,1,0,Monthly,0,Sartell,MN
1,0,0.0,1,0,Monthly,0,Reno,NV
0,0,0.0,1,1,Monthly,1,San Ysidro,CA
0,0,0.0,1,1,Monthly,0,Atlanta,GA
1,0,0.0,1,0,Monthly,0,Little Rock,AR
1,0,0.0,1,0,Monthly,0,College Station,TX
0,0,0.0,1,1,Monthly,0,Snohomish,WA
1,0,1.0,1,1,Monthly,1,Madison,WI
0,0,0.0,1,1,Monthly,1,Brookfield,CT
1,0,0.0,1,0,Monthly,1,,
0,0,0.0,1,0,Monthly,1,Albuquerque,NM
0,0,0.0,1,0,Monthly,0,Phoenix,AZ
1,0,0.0,1,0,Monthly,0,Phoenix,AZ
0,0,0.0,1,0,Monthly,1,Rogers,AR
1,0,0.0,1,0,Monthly,0,Franklin,WI
1,0,0.0,1,0,Monthly,1,Lawrenceville,GA
1,0,0.0,1,0,Monthly,0,Laurel,MD
1,0,0.0,1,0,Monthly,0,Plymouth,MN
1,1,1.0,1,1,Monthly,1,West Lafayette,IN
0,0,0.0,1,0,Monthly,0,Atlanta,GA
1,0,0.0,1,0,Monthly,0,Boise,ID
1,0,0.0,1,0,Monthly,0,Clarkston,MI
1,0,0.0,1,0,Monthly,0,Miami,FL
1,0,0.0,1,0,Monthly,0,Overland Park,KS
0,0,1.0,1,1,Monthly,1,Thornton,CO
1,0,0.0,1,1,Monthly,0,Portland,OR
1,0,0.0,1,0,Monthly,0,Houston,TX
0,0,0.0,1,0,Monthly,0,Minot,ND
1,0,0.0,1,0,Monthly,0,Colorado Springs,CO
1,0,0.0,1,1,Monthly,0,Boston,MA
1,0,0.0,1,0,Monthly,0,Omaha,NE
0,0,0.0,1,0,Monthly,0,Austin,TX
1,0,0.0,1,0,Monthly,0,Houston,TX
1,0,0.0,1,0,Monthly,0,Mesa,AZ
1,0,0.0,1,1,Monthly,1,Gaithersburg,MD
0,0,1.0,1,1,Monthly,1,Willis,TX
1,0,0.0,1,0,Monthly,0,Nashville,TN
1,0,0.0,1,1,Monthly,0,Tukwila,WA
0,0,0.0,1,0,Monthly,0,Lafayette,IN
1,0,0.0,1,0,Monthly,0,Dallas,TX
0,0,0.0,1,1,Monthly,0,Reston,VA
1,0,0.0,1,0,Monthly,1,Middleton,WI
0,0,0.0,1,0,Monthly,0,Columbus,OH
0,0,0.0,1,0,Monthly,0,Dallas,TX
0,0,0.0,1,1,Monthly,1,Davenport,IA
1,0,0.0,1,0,Monthly,1,Kenosha,WI
0,0,0.0,1,0,Monthly,0,Anderson,SC
1,0,0.0,1,1,Monthly,0,Chicago,IL
0,0,0.0,1,0,Monthly,1,Williston,ND
