id,category,title,body,amenities,bathrooms,bedrooms,currency,fee,has_photo,pets_allowed,price,price_display,price_type,square_feet,address,cityname,state,latitude,longitude,source,time
5664579559,housing/rent/apartment,Four BR 7823 Euler Way,"This unit is located at 7823 Euler Way, Charlotte, 28214, NCMonthly rental rates range from $1499We have 4 beds units available for rent","Dishwasher,Refrigerator",2.0,4.0,USD,No,Thumbnail,"Cats,Dogs",1499,"$1,499.00 ",Monthly,1836,7823 Euler Way,Charlotte,NC,35.2635,-80.9706,RentLingo,1577015751
5668620271,housing/rent/apartment,One BR 308 S. 9th Street,"This unit is located at 308 S. ninth Street, Columbia, 65201, MOMonthly rental rates range from $1299 - $1598We have one - two beds units available for rent Apartment features include:-- Internet Included- Controlled Access- Dishwasher- Garbage Disposal- Cable Included- In-Unit Laundry- Balcony, Deck, Patio- Refrigerator","Cable or Satellite,Dishwasher,Elevator,Garbage Disposal,Internet Access,Parking,Patio/Deck,Refrigerator",1.0,1.0,USD,No,Thumbnail,,1299,"$1,299.00 ",Monthly,603,308 S 9th St,Columbia,MO,38.9401,-92.3167,RentLingo,1577358987
5668625126,housing/rent/apartment,Three BR 5712 N 63rd Drive,"This unit is located at 5712 N 63rd Drive, Glendale, 85301, AZMonthly rental rates range from $1199We have 3 beds units available for rent Apartment features include:-- Microwave- Central A / C- Refrigerator- Garbage Disposal- Balcony, Deck, Patio- Overhead fans- carpeting- Dishwasher","Dishwasher,Garbage Disposal,Patio/Deck,Refrigerator",1.0,3.0,USD,No,Thumbnail,"Cats,Dogs",1199,"$1,199.00 ",Monthly,1176,5712 N 63rd Dr,Glendale,AZ,33.5944,-112.1837,RentLingo,1577359294
5664597510,housing/rent/apartment,Three BR 404 N. HORNE STREET #D45,"This unit is located at 404 N. HORNE STREET #D45, Oceanside, 92054, CAMonthly rental rates range from $2595We have 3 beds units available for rent",,2.0,3.0,USD,No,Thumbnail,,2595,"$2,595.00 ",Monthly,1615,404 N Horne St #D45,Oceanside,CA,33.2181,-117.3166,RentLingo,1577017090
5664572409,housing/rent/apartment,One BR 15 Sumner Street,"This unit is located at fifteen Sumner Street, Stoughton, 2072, MAMonthly rental rates range from $1650 - $1950We have one - two beds units available for rent Apartment available amenities:-- Public Transportation- On Bus Line- Air conditioner- Heat Included- Refrigerator- On-Site Laundry- Surface Parking- Carpet","Parking,Refrigerator",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1650,"$1,650.00 ",Monthly,644,15 Sumner St,Stoughton,MA,42.1246,-71.1089,RentLingo,1577015154
5664571703,housing/rent/apartment,Three BR 2398 W Arrow Route,"This unit is located at 2398 W Arrow Route, Upland, 91786, CAMonthly rental rates range from $3275We have 3 beds units available for rent Apartment available amenities:-- Fitness facilities- In-Unit Laundry- Club house- Storage- professional management office onsite","Clubhouse,Storage",3.0,3.0,USD,No,Thumbnail,,3275,"$3,275.00 ",Monthly,1588,2398 W Arrow Route,Upland,CA,34.1132,-117.6615,RentLingo,1577015112
5668612478,housing/rent/apartment,Studio apartment 10020 Trainstation Circle,"This unit is located at 10020 Trainstation Circle, Lone Tree, 80124, COMonthly rental rates range from $1352 - $2384We have studio - 3 beds units available for rent",,1.0,3.0,USD,No,Thumbnail,Cats,1352,"$1,352.00 ",Monthly,517,10020 Trainstation Cir,Lone Tree,CO,39.5463,-104.8968,RentLingo,1577358483
5664570835,housing/rent/apartment,Studio apartment 1215 N 18th St.,"This unit is located at 1215 N 18th St., Kansas City, 66102, MOMonthly rental rates range from $495 - $625We have studio - 2 beds units available for rent Apartment available amenities:-- Living Room- Refrigerator- Wood floors- Range / Oven- Air conditioner- Water Included- On-Site Laundry- Trash Removal Included","Cable or Satellite,Parking,Refrigerator",1.0,2.0,USD,No,Thumbnail,"Cats,Dogs",495,$495.00 ,Monthly,500,1215 N 18th St,Kansas City,MO,39.0744,-94.5521,RentLingo,1577015050
5668632481,housing/rent/apartment,One BR 401 TERAVISTA PKWY,"This unit is located at 401 TERAVISTA PKWY, Round Rock, 78665, TXMonthly rental rates range from $1019 - $1599We have one - three beds units available for rent","Dishwasher,Parking,Pool",1.0,1.0,USD,No,Thumbnail,,1019,"$1,019.00 ",Monthly,767,401 Teravista Parkway,Round Rock,TX,30.5118,-97.6873,RentLingo,1577359838
5668622087,housing/rent/apartment,Three BR 10234 Powell Creek Court,"This unit is located at 10234 Powell Creek Court, Jacksonville, 32222, FLMonthly rental rates range from $1499We have 3 beds units available for rent Apartment features include:-- Overhead fans- Pool- Dishwasher- Fitness facilities- Refrigerator- Central A / C- Garbage Disposal- Microwave","Dishwasher,Garbage Disposal,Pool,Refrigerator",2.0,3.0,USD,No,Thumbnail,"Cats,Dogs",1499,"$1,499.00 ",Monthly,1544,10234 Powell Creek CT,Jacksonville,FL,30.2989,-81.6324,RentLingo,1577359102
5668627239,housing/rent/apartment,Five BR 18605 Avenue Monaco,"This unit is located at 18605 Avenue Monaco, Lutz, 33558, FLMonthly rental rates range from $6900We have 5 beds units available for rent","Dishwasher,Pool,Refrigerator",5.0,5.0,USD,No,Thumbnail,"Cats,Dogs",6900,"$6,900.00 ",Monthly,5700,18605 Ave,Lutz,FL,28.1253,-82.4468,RentLingo,1577359442
5508792680,housing/rent/apartment,One BR Apartment in Las Vegas. $675/mo,"Welcome to convenient. Pointe. Enjoy life on beautiful tree-lined streets, with easy access to transportation, shopping, and entertainment. You'll feel in our access controlled community where we offer spacious studio, 1 and 2 beds apartment homes. Choose from a variety of well-appointed apartments, each with very large closet space and built-in storage. You'll be able to relax on your new private patio. Morning routines have never been easier with bathroom vanities separate from the bathroom. Pointe apartments come equipped with gas kitchens that include a stove, refrigerator, and dishwasher. All buildings have multiple laundry rooms and elevators, allowing ease of access to your dream apartment. You ll love spending time by our 2 swimming pools, and all of our residents appreciate the convenience of an on-site dog park and play-area. Take advantage of our state-of-the-art 24-hr fitness facilities or relax with a soak in our spa. Our residents have it all, and enjoy enormous apartment floor price.","AC,Dishwasher,Garbage Disposal,Gated,Gym,Parking,Patio/Deck,Playground,Pool,Refrigerator,Storage",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",675,$675.00 ,Monthly,600,,Las Vegas,NV,36.2548,-115.5263,RentDigs.com,1568752903
5668618545,housing/rent/apartment,Two BR 3620-3680 42nd St S,"This unit is located at 3620-3680 42nd St S, Fargo, 58104, NDMonthly rental rates range from $900 - $1025We have two - three beds units available for rent Apartment features include:-- Carpet- On-Site Laundry- Dishwasher- A/c- In-Unit Laundry- Living Room- Controlled Access- Refrigerator","Cable or Satellite,Dishwasher,Elevator,Refrigerator",2.0,2.0,USD,No,Thumbnail,"Cats,Dogs",900,$900.00 ,Monthly,1130,3620-3680 42nd St S,Fargo,ND,46.8608,-96.8096,RentLingo,1577358865
5668612560,housing/rent/apartment,One BR Foxhill Cir,"This unit is located at Foxhill Cir, Highlands Ranch, 80129, COMonthly rental rates range from $915We have 1 beds units available for rent Apartment features include:-- Furnished",,1.0,1.0,USD,No,Thumbnail,,915,$915.00 ,Monthly,250,,Highlands Ranch,CO,39.5516,-104.969,RentLingo,1577358488
5668632966,housing/rent/apartment,Two BR 341 Steelman Rd,"This unit is located at 341 Steelman Rd, Hattiesburg, 39402, MSMonthly rental rates range from $875We have 2 beds units available for rent",,2.0,2.0,USD,No,Thumbnail,"Cats,Dogs",875,$875.00 ,Monthly,1200,341 Steelman Road,Hattiesburg,MS,31.2769,-89.3049,RentLingo,1577359879
5668613529,housing/rent/apartment,One BR 2520 South Conway Road,"This unit is located at 2520 South Conway Road, Orlando, 32812, FLMonthly rental rates range from $1089 - $1349We have one - two beds units available for rent Apartment features include:-- In-Unit Laundry- Fitness facilities- Walk in Closets- Pool- Public Transportation- Refrigerator- Balcony, Deck, Patio- On-Site Laundry","Patio/Deck,Pool,Refrigerator",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1089,"$1,089.00 ",Monthly,730,2520 South Conway Rd,Orlando,FL,28.5163,-81.3644,RentLingo,1577358539
5668611944,housing/rent/apartment,Studio apartment 40 North Kingshighway Blvd.,"This unit is located at 40 North Kingshighway Blvd., St Louis, 63108, MOMonthly rental rates range from $1099 - $2020We have studio - 2 beds units available for rent Apartment features include:-- Fitness facilities- On-Site Laundry- Off-Parking on street",Parking,1.0,2.0,USD,No,Thumbnail,"Cats,Dogs",1099,"$1,099.00 ",Monthly,446,40 North Kingshighway Boulevard,Saint Louis,MO,38.6274,-90.304,RentLingo,1577358456
5668624057,housing/rent/apartment,One BR 500 Bartlett Street,"This unit is located at 500 Bartlett Street, San Francisco, 94110, CAMonthly rental rates range from $5000We have 1 beds units available for rent Apartment features include:-- On Bus Line- Dishwasher- Refrigerator- In-Unit Laundry","Dishwasher,Refrigerator",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",5000,"$5,000.00 ",Monthly,914,500 Bartlett St,San Francisco,CA,37.7599,-122.4379,RentLingo,1577359212
5661945097,housing/rent/apartment,"Gorgeous Colorado Springs, 2 BR, 2 BA","Square footage: 966 square ft, unit number: 065C. Price from: 1,555. The home of your dreams is waiting for you in Colorado Springs, Colorado. Welcome to The Bluffs. We are a beautiful apartment home community that is just a short from Cheyenne Mountain Zoo, fine dining, and abundant shopping locales. Our convenient location makes sure that you will never be far from your favorite hotspot. We have designed our four floor plans with your comfort in mind. Our two and three bedrooms apartment homes come equipped with standard amenities such as wood-burning fireplaces, garages, and in-home washer and dryers. Select homes have soaring ceilings. Remember to bring your pets because they are sure to love The Bluffs as much as you. We are proud to present our residents with some of the best community amenities in the business. Take a dip in our shimmering swimming pool, unwind in our clubhouse, or take a lovely stroll through some of the nearby nature trails.","Clubhouse,Fireplace,Pool",2.0,2.0,USD,No,Thumbnail,,1555,"$1,555.00 ",Monthly,966,,Colorado Springs,CO,38.8562,-104.772,ListedBuy,1576791943
5509054514,housing/rent/apartment,"Move-in condition, Two BR 1.50 BA","Square footage: 1405 sq-ft, unit number: 8565. Cincinnati's Apartments has the very best to offer in luxurious living. Stop full service pub - open 7 days a week - to meet up with your neighbors. From there, step outside to our stunning resort-style deck with its hot bathtub and swimming pool that overlooks waterscape s. The flowers and award-winning landscaping will take your breath away! 's Point Apartments - the where you can vacation all year round without ever leaving home. Tucked away in your beautiful resort-style Cincinnnati community you will feel secluded, as the amazing landscaping and waterscapes carry you away. Income Requirement: Must have 3. 0x the rent in total household income before taxes, include income from all adults. Utilities: Renter responsible for all utilities. Additional Charges: Renter's insurance required. Pet restrictions: Breed restrictions. Weight limit: 40 pounds. Parking Information: Open lot: included in lease. More units available: one Bd / 1 Bedrooms 696 sq.","Hot Tub,Parking,Patio/Deck,Pool",1.5,2.0,USD,No,Yes,,1915,"$1,915.00 ",Monthly,1405,,Cincinnati,OH,39.2906,-84.3347,RentDigs.com,1568770604
5509233285,housing/rent/apartment,Two BR Apartment - Large & Bright,"Discover luxurious living in the heart of when you. Apartments. Get a taste of New Urbanism and stretch out in our elegantly appointed 5 level Colorado apartment community. Our studio, one, and 2 beds layouts are designed with respect for the city s past, present, and future. We have successfully managed to convert s 1st parking garage into a charming, historical Recreation and Leasing Center, and preserved several buildings of historical significance to the city. Live in style and relish in the sophisticated and social atmosphere of our cheerful apartment community. With ok for pets apartments, and impeccable features and amenities, TRIO Apartments is perfect for anyone looking to rent an apartment in the heart of, CA. You can lounge by the pool, soak in the hot bathtub, or watch a movie with on-site residents movie theater. Open the door of your new apartment and be welcomed by oversized windows and an open floor concept.","Hot Tub,Parking,Patio/Deck,Pool",2.0,2.0,USD,No,Yes,,2992,"$2,992.00 ",Monthly,1103,,Pasadena,CA,34.1474,-118.1391,RentDigs.com,1568780274
5508812647,housing/rent/apartment,"Lease Spacious 3+3. Approx 1,452 sf of Living Space. Pet OK!","Looking for a new apartment for rent in Greensboro, NC that feels like home We think your search will end here, apartments in Greensboro. has brand-new luxurious 1, 2 and three beds apartment homes now leasing in the heart of The Elm, a beautiful mixed-use neighborhood featuring walkable streets full of shops, dining, grocery, and more. Our brand-new 1, 2 and three beds apartments in Greensboro range from feet, each floorplan full of welcoming information designed to make you large island kitchens sure to make dinner prep more enjoyable! to spacious light-filled living rooms, you'll feel like you chose the features of your new apartment by hand. Plus, each day feels like you're on vacation with luxurious amenities including a resort-style pool and cabana, on-site movie theater with reclining leather chairs, club room with billiards, and much more. Income Requirement: Must have 3. 0x the rent in total household income before taxes, include income from all adults.","Parking,Pool,Storage",3.0,3.0,USD,No,Thumbnail,"Cats,Dogs",1755,"$1,755.00 ",Monthly,1452,,Greensboro,NC,36.1519,-79.8168,RentDigs.com,1568754569
5668625224,housing/rent/apartment,One BR 5430 South Cornell Avenue,"This unit is located at 5430 South Cornell Avenue, Chicago, 60615, ILMonthly rental rates range from $1130We have 1 beds units available for rent Apartment features include:-- Storage- Off-Street parking- Wooden floors- Walk in Closets- Dishwasher- On-Site Laundry","Dishwasher,Parking,Storage",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1130,"$1,130.00 ",Monthly,415,5430 South Cornell Ave,Chicago,IL,41.8625,-87.6825,RentLingo,1577359300
5668612466,housing/rent/apartment,One BR 2910 Buford Drive Ne,"This unit is located at 2910 Buford Drive Ne, Buford, 30519, GAMonthly rental rates range from $1070 - $1318We have one - three beds units available for rent Apartment features include:-- Internet Included- Surface Parking- Sheltered parking- Pool- Fitness facilities- On-Site Laundry- Dishwasher- Refrigerator","Dishwasher,Internet Access,Parking,Pool,Refrigerator",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1070,"$1,070.00 ",Monthly,828,2910 Buford Dr NE,Buford,GA,34.1139,-84.0073,RentLingo,1577358483
5668628644,housing/rent/apartment,Two BR 13050 West Cedar Drive,"This unit is located at 13050 West Cedar Drive, Lakewood, 80228, COMonthly rental rates range from $1325We have 2 beds units available for rent",,2.0,2.0,USD,No,Thumbnail,"Cats,Dogs",1325,"$1,325.00 ",Monthly,940,13050 West Cedar Dr,Lakewood,CO,39.6894,-105.1119,RentLingo,1577359559
5509034472,housing/rent/apartment,LEED Gold & ENERGY STAR certified community.,"Breatheasy smoke-free community. inside and out. Lagoon swimming pool with sunning shelf accents. Incredible outdoor kitchen. 2 level fitness facilities with cardio theatre and Apple TELEVISION. Master event room with billiard and game tables and entertaining terrace. Business facility with cyber caf and conference room. Pets allowed community with luxurious pet spa. English garden court yard with reflecting pool. Convenient controlled access parking garage. Adjacent to the eight mi. Greenway Trail along the scenic Big Creek. Recycling center. Short term Furnished Apartments Available.. For $1,556. Square footage: 920 - 928 square feet We suggest Flexible terms of lease to suit tenants needs for appropriate prices. More units available: two Bd / 2 Bedrooms 1,290 square feet for $1,753/mo | two Bd / 2 Bedrooms 1,214 sq. feet for $1,826/mo | two Bd / 1 Bedrooms 1,030 sq-ft for $1,619/mo | two Bd / 2 Bedrooms 1,214 sq-ft for $1,801/mo | two Bd / 1 Bedrooms 1,030 sq.","Gym,Parking,Pool,TV",1.0,1.0,USD,No,Thumbnail,,1556,"$1,556.00 ",Monthly,920,,Alpharetta,GA,34.0299,-84.2425,RentDigs.com,1568769084
5668609932,housing/rent/apartment,One BR 500 Seven Trails Drive,"This unit is located at 500 Seven Trails Drive, Ballwin, 63011, MOMonthly rental rates range from $791 - $1100We have one - two beds units available for rent Apartment features include:-- Storage- On-Site Laundry- Air conditioner- Surface Parking- Dishwasher- Balcony, Deck, Patio- Sheltered parking- Fitness facilities","Basketball,Cable or Satellite,Clubhouse,Dishwasher,Garbage Disposal,Parking,Patio/Deck,Pool,Refrigerator,Storage,Tennis",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",791,$791.00 ,Monthly,717,500 Seven Trail Dr,Ballwin,MO,38.5855,-90.5365,RentLingo,1577358295
5508724092,housing/rent/apartment,$905/mo - Apartment - must see to believe. Single Car Garage!,"The Chase Apartments located near Alamance Crossing Shopping area in Burlington, NC is a community like no other. 24-sweeping acres of lush landscape includes a serene lake with fountain and gazebo, an activity lawn perfect for group yoga, bocce ball or corn hole and a luxurious resort style swimming pool, The Chase is the ultimate retreat. You deserve the best, so why not surround yourself in luxurious with your very own NEWLY UP-TO-DATE apartment Upgrades include state of the art features like stainless appliances, premium shaker mocha cabinets, frieze carpets and beautiful hardwood-style flooring. With additional features like soaring ceilings, soaking tubs and oversized closets & balconies you ll never want to leave home. In the event you decide to venture out, walk to Davidson Park where you can enjoy a tennis match or throw ball.","AC,Clubhouse,Fireplace,Gym,Parking,Pool,Tennis,Washer Dryer",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",905,$905.00 ,Monthly,770,,Burlington,NC,36.0334,-79.4909,RentDigs.com,1568747720
5668635832,housing/rent/apartment,One BR 220 16th Ave E,"This unit is located at 220 16th Ave E, Seattle, 98112, WAMonthly rental rates range from $1975We have 1 beds units available for rent",,1.0,1.0,USD,No,Thumbnail,,1975,"$1,975.00 ",Monthly,710,220 16th Avenue E,Seattle,WA,47.616,-122.3275,RentLingo,1577360068
5509216552,housing/rent/apartment,Two BR Apartment in Owings Mills. Single Car Garage!,"Square footage: 942 square feet, unit number: 9405103. Red Run offers the best of both worlds! Enjoy walk-up garden style or mid-rise apartment residences with elevators offering custom renovations to suit your aesthetic. twenty-four-hour State-of-the-Art Fitness facilities, Business facility, Covered and Garage Parking Expansive Resort-Style Swimming Pool & Sun Deck, Package Acceptance, Chef-Style Grilling Zones, Spacious Club house, Wifi in All Amenity Spaces, Airy Patios & Balconies, Energy Efficient Stainless Appliances, Gas Fireplaces, Hardwood Style Plank Flooring, Washer & dryer in Every Home. At Gables, we feel your pets are members of our extended family so we strive to make them feel only is our community petcentric, but we ve developed Gables Paws to Care program to celebrate your pet while also giving back to the pet community! Red Run Apartments welcomes cats and dogs. There is a pet deposit of $300 for one, and $500 for 2 and pet rent of $30. !","Clubhouse,Fireplace,Gym,Parking,Patio/Deck,Pool,Washer Dryer",1.0,2.0,USD,No,Yes,,1495,"$1,495.00 ",Monthly,942,,Owings Mills,MD,39.4276,-76.7727,RentDigs.com,1568779612
5664568577,housing/rent/apartment,One BR 1350 Edwards,"This unit is located at 1350 Edwards, Cincinnati, 45208, OHMonthly rental rates range from $899We have 1 beds units available for rent Apartment available amenities:-- Dishwasher- On-Site Laundry- Air conditioned- Off-Street parking- Heat Included- Hardwood flooring- Storage","Dishwasher,Parking,Storage",1.0,1.0,USD,No,Thumbnail,Cats,899,$899.00 ,Monthly,550,1350 Edwards,Cincinnati,OH,39.1679,-84.4933,RentLingo,1577014887
5509225733,housing/rent/apartment,"Attractive Two BR, Two BA","Square footage: 1218 sq. feet, unit number: 1703. Conveniently located just minutes from Dobbins Air Force Base and the Marietta Campus of Kennesaw State University, Cobb offers residents easy access to Interstate 75 and Interstate 285. From Popular East Cobb, to the nearby Cumberland Mall area, our community is just a short from premium shopping, fine dining and entertainment options. Cobb offers more than just spacious 1, 2 and three beds apartment homes in a fantastic location. Enjoy the fresh air in our landscaped court yard or throw some steaks on the outdoor kitchen and picnic areas. Our swimming pool is the perfect to unwind after a long week, the kids can play on our play-area, and even your pets can get in on the dog park! We take pride in our community, so our amenities have all been newly remodeled and are tailored to help you live life better. Find your new home today. Community Amenities Apartment Amenities.","Playground,Pool",2.0,2.0,USD,No,Thumbnail,"Cats,Dogs",1430,"$1,430.00 ",Monthly,1218,,Marietta,GA,33.9295,-84.4662,RentDigs.com,1568779940
5668620282,housing/rent/apartment,Studio apartment 2101 Corona Rd,"This unit is located at 2101 Corona Rd, Columbia, 65203, MOMonthly rental rates range from $1050 - $1100We have studio - 1 beds units available for rent Apartment features include:-- Controlled Access- Furnished- Balcony, Deck, Patio- Dishwasher- In-Unit Laundry- Fitness facilities- Cable Included- Internet Included","Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Pool,Refrigerator",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1100,"$1,100.00 ",Monthly,683,2101 Corona Road,Columbia,MO,38.9401,-92.3167,RentLingo,1577358988
5668627531,housing/rent/apartment,Studio apartment Downtown Luxury High Rise,"This unit is located at Downtown Luxury High Rise, Austin, 78703, TXMonthly rental rates range from $1688 - $2900We have studio - 2 beds units available for rent",Luxury,1.0,2.0,USD,No,Thumbnail,"Cats,Dogs",1688,"$1,688.00 ",Monthly,448,,Austin,TX,30.3054,-97.7497,RentLingo,1577359470
5509234663,housing/rent/apartment,Two BR Apartment - Large & Bright,"Square footage: 1304 square ft, unit number: 2533. We believe elevating where you live is about blending it seamlessly with how you live. We go to great lengths designing amenities and choosing locations that put everything within reach. Where you live, is where you come alive. Located by the historic Waterfront Walkway on the Hudson River, Community Cove brings a new sense of luxurious living to this metropolis. Our recently updated Jersey City apartments feature thoughtfully designed one-, two-, three-, and 4 beds designs in this bustling haven. Imagine entertaining in designer gourmet kitchens with granite countertops and stainless steel-steel appliances. Enjoy private patios and balconies with terrific views of tan. Residents can choose to spend their leisure time in the landscaped barbecue and picnic areas, clubroom with billiards beautiful waterfront walkway. Live in the lap of luxurious with amenities like sparkling outdoor heated swimming pool and modern fitness facilities.","Gym,Pool,View",2.0,2.0,USD,No,Yes,,3700,"$3,700.00 ",Monthly,1304,,Jersey City,NJ,40.722,-74.0644,RentDigs.com,1568780317
5508773553,housing/rent/apartment,"Las Vegas, Great Location, One BR Apartment.","Square footage: 778 square ft, unit number: 4428. Price from: 1109. Located in the exciting city of Las Vegas, NV, Mosaic South Las Vegas apartments are close to all the best locations in the area. Residents enjoy premium access to all major nearby freeways, shops and malls, diners and entertainment venues, recreation centers, public services, and more. We re near the McCarran International Airport, too it s all in a ok for pets upscale community that s waiting for you. With so many luxurious amenities, convenient features and unique floorplan options, it s easy to see why Mosaic Apartments is the premium residential address in Vegas! Here you ll find a twenty-four hour fitness facilities with expert equipment, a resort-inspired swimming pool, outdoor lounge with fireplace and java bar, and more. Our in-home available amenities features like hard wood floors, espresso finished cabinets in the kitchen, spacious walk-in closets, master retreats, crown molding, and dramatic cathedral ceilings.","Fireplace,Gym,Pool,Wood Floors",1.0,1.0,USD,No,Thumbnail,,1109,"$1,109.00 ",Monthly,778,,Las Vegas,NV,36.0993,-115.2838,RentDigs.com,1568751500
5509156279,housing/rent/apartment,Beautiful Somerdale Apartment for rent,"Interior Amenities: Contemporary Kitchen with State of the art Electric Range and Oven, Brand New Cabinets Community Amenities: Off Parking on street Laundry area on Site Location & Transportation: Less than a block away from several shopping centers on the White Horse Pike, Easy Access to PATCO Speed line note: images of typical unit, floorplans and finishes vary APPLICATIONS ARE AVAILABLE ON-LINE AT: /apartment-communities.",Parking,1.0,1.0,USD,No,Thumbnail,,895,$895.00 ,Monthly,700,,Somerdale,NJ,39.842,-75.0295,RentDigs.com,1568776789
5664583561,housing/rent/apartment,Four BR 216 Deer Track Run,"This unit is located at 216 Deer Track Run, Lexington, 29073, SCMonthly rental rates range from $1695We have 4 beds units available for rent",,2.5,4.0,USD,No,Thumbnail,"Cats,Dogs",1695,"$1,695.00 ",Monthly,2158,216 Deer Track Run,Lexington,SC,33.9531,-81.2381,RentLingo,1577016108
5664576916,housing/rent/apartment,Two BR 1816 Madison St,"This unit is located at 1816 Madison St, Madison, 53711, WIMonthly rental rates range from $1695We have 2 beds units available for rent Apartment available amenities:-- In-Unit Laundry- Surface Parking- Near Public Charging Station- Student- Off-Street parking- Hardwood flooring- Near Campus",Parking,1.0,2.0,USD,No,Thumbnail,"Cats,Dogs",1695,"$1,695.00 ",Monthly,1189,1816 Madison St,Madison,WI,43.0724,-89.4003,RentLingo,1577015514
5664581458,housing/rent/apartment,One BR 600 Reusens Rd,"This unit is located at 600 Reusens Rd, Lynchburg, 24503, VAMonthly rental rates range from $635 - $860We have one - three beds units available for rent","Dishwasher,Parking,Pool,Refrigerator",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",635,$635.00 ,Monthly,672,600 Reusens Road,Lynchburg,VA,37.3961,-79.1892,RentLingo,1577015921
5509118231,housing/rent/apartment,"Average Rent $1,785 a month - That's a STEAL!","Square footage: 1042 sq. feet, unit number: 104. We are located in the heart of Columbia Town Center next to Symphony Woods, Lake Kittamagundi, Tobey's Dinner Theatre, HO. CO. Library, and Whole Foods. Take a stroll to the Lake, Whole Foods, a variety of Restaurants, The Columbia Mall across the, Movie Theatre, and many more amenities. Our Community is nestled in a natural wooded setting with lush trees and landscaping. Enjoy 1 of our many private outdoor courtyards and large swimming pool. Accessible to both Washington, DC and Baltimore, MD just off Rt. 29 and minutes to BWI Airport Close to Public Transportation, Free Wi-Fi In Amenity Areas, Fitness facilities, Sheltered parking, Grilling Area, Package Acceptance, Controlled Access, Resident Lounge, Court yard, Spin Room, Pool, Elevator, Fitness on Demand, Business facility, 9' Ceilings, Balcony, Furnished Apartments Pool Views, COMPLIANT WITH ENERGY STAR Appliances, Stainless Appliances, Fireplaces, Lake Views, Plank Flooring, Granite counter tops","Elevator,Fireplace,Gym,Parking,Patio/Deck,Pool,Washer Dryer",2.0,2.0,USD,No,No,,1785,"$1,785.00 ",Monthly,1042,,Columbia,MD,39.2144,-76.8797,RentDigs.com,1568774337
5664578919,housing/rent/apartment,Two BR W172 N11392 Division Rd.,"This unit is located at W172 N11392 Division Rd., Germantown, 53022, WIMonthly rental rates range from $1373 - $1578We have two - three beds units available for rent Apartment available amenities:-- Refrigerator- In-Unit Laundry- Balcony, Deck, Patio- Dishwasher- Surface Parking- Controlled Access- Garbage Disposal- Fireplace","Cable or Satellite,Dishwasher,Fireplace,Garbage Disposal,Internet Access,Parking,Patio/Deck,Refrigerator",2.0,2.0,USD,No,Thumbnail,"Cats,Dogs",1373,"$1,373.00 ",Monthly,1124,,Germantown,WI,43.2244,-88.1451,RentLingo,1577015692
5668618460,housing/rent/apartment,Two BR 516 N 6th Street,"This unit is located at 516 N sixth Street, Lafayette, 47901, INMonthly rental rates range from $750 - $840We have two - three beds units available for rent Apartment features include:-- In-Unit Laundry- Storage- Dishwasher- Refrigerator- Water Included- Balcony, Deck, Patio- Trash Removal Included- Garbage Disposal","Basketball,Dishwasher,Garbage Disposal,Parking,Patio/Deck,Playground,Refrigerator,Storage",2.0,2.0,USD,No,Thumbnail,"Cats,Dogs",750,$750.00 ,Monthly,880,516 N 6th St,Lafayette,IN,40.3613,-86.9005,RentLingo,1577358858
5668639049,housing/rent/apartment,One BR 1019 N. Skinker Pkwy.,"This unit is located at 1019 N. Skinker Pkwy., St. Louis, 63112, MOMonthly rental rates range from $1000 - $1600We have one - two beds units available for rent",,1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1000,"$1,000.00 ",Monthly,715,1019 N Skinker Parkway,Saint Louis,MO,38.6274,-90.304,RentLingo,1577360281
5664583917,housing/rent/apartment,One BR 3755 Udall St. #201,"This unit is located at 3755 Udall St. #201, San Diego, 92107, CAMonthly rental rates range from $1795We have 1 beds units available for rent",,1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1795,"$1,795.00 ",Monthly,651,3755 Udall St #201,San Diego,CA,32.7876,-117.1265,RentLingo,1577016136
5668610770,housing/rent/apartment,Three BR 2907 Crescent Star Road,"This unit is located at 2907 Crescent Star Road, Spring, 77388, TXMonthly rental rates range from $1499We have 3 beds units available for rent Apartment features include:-- Microwave- Garage - Attached- Overhead fans- electric range- carpeting- Central A / C- Garbage Disposal- Dishwasher","Dishwasher,Garbage Disposal",2.0,3.0,USD,No,Thumbnail,"Cats,Dogs",1499,"$1,499.00 ",Monthly,1693,2907 Crescent Star Rd,Spring,TX,30.0871,-95.4685,RentLingo,1577358355
